region_group,country_code,country_name,country_iso2,country_text,customer_id_,customer_id,customer_name,customer_segment,Final Destination,Final Destination Text,year,procedure_group,terumo_category,terumo_category_key,qty_units_per_procedure,mapping_row_count,procedures,usage_rate_final,mapping_cardinality,allocation_weight,customer_market_key,final_destination_key
Northern Europe,GB,Northern Europe,GB,Northern Europe,100028,100028,Queen Elizabeth Leeds,Private Clinic,200028,FD Queen Elizabeth Leeds,2024,Structural Heart,Guide Wires,TC002,1.0,1,196,0.7,2,0.5,CM_100028,FD_200028
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,63,0.9,3,0.3333,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,63,0.8,3,0.3333,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,63,0.6,3,0.3333,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,480,0.8,2,0.5,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,480,0.75,2,0.5,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,449,0.85,2,0.5,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Structural Heart,Guide Wires,TC002,1.0,1,449,0.7,2,0.5,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,321,0.98,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,PCI - Complex,Guide Wires,TC002,3.0,1,321,0.99,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,321,0.9,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,321,0.8,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,PCI - Complex,Microcatheters,TC006,1.0,1,321,0.65,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,594,0.95,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,594,0.9,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,594,0.85,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,594,0.7,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100029,100029,King's College Liverpool,University Hospital,200029,FD King's College Liverpool,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,594,0.5,5,0.2,CM_100029,FD_200029
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,522,0.95,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,522,0.9,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,522,0.85,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,522,0.7,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,522,0.5,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,544,0.95,7,0.1429,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,544,0.98,7,0.1429,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,544,0.85,7,0.1429,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,544,0.7,7,0.1429,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,544,0.9,7,0.1429,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,544,0.8,7,0.1429,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,544,0.6,7,0.1429,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,439,0.98,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Complex,Guide Wires,TC002,3.0,1,439,0.99,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,439,0.9,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,439,0.8,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,PCI - Complex,Microcatheters,TC006,1.0,1,439,0.65,5,0.2,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,96,0.8,2,0.5,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,96,0.75,2,0.5,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,470,0.85,2,0.5,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Structural Heart,Guide Wires,TC002,1.0,1,470,0.7,2,0.5,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,575,0.9,3,0.3333,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,575,0.8,3,0.3333,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,575,0.6,3,0.3333,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,496,0.95,2,0.5,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100030,100030,Royal Bristol,University Hospital,200030,FD Royal Bristol,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,496,0.9,2,0.5,CM_100030,FD_200030
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,410,0.98,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Complex,Guide Wires,TC002,3.0,1,410,0.99,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,410,0.9,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,410,0.8,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Complex,Microcatheters,TC006,1.0,1,410,0.65,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Structural Heart,Introducer Sheaths,TC007,2.0,1,405,0.85,2,0.5,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Structural Heart,Guide Wires,TC002,1.0,1,405,0.7,2,0.5,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,421,0.9,3,0.3333,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,421,0.8,3,0.3333,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,421,0.6,3,0.3333,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,131,0.95,2,0.5,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,131,0.9,2,0.5,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Electrophysiology,Diagnostic Catheters,TC005,3.0,1,558,0.8,2,0.5,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Electrophysiology,Introducer Sheaths,TC007,1.0,1,558,0.75,2,0.5,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,529,0.95,7,0.1429,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,529,0.98,7,0.1429,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,529,0.85,7,0.1429,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,529,0.7,7,0.1429,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,529,0.9,7,0.1429,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,529,0.8,7,0.1429,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,529,0.6,7,0.1429,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Diagnostic Angiography,Diagnostic Catheters,TC005,2.0,1,609,0.95,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Diagnostic Angiography,Guide Wires,TC002,1.5,1,609,0.9,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Diagnostic Angiography,Introducer Sheaths,TC007,1.0,1,609,0.85,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Diagnostic Angiography,Hemostasis Valves,TC008,1.0,1,609,0.7,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100031,100031,St. Thomas' Oxford,Heart Center,200031,FD St. Thomas' Oxford,2024,Diagnostic Angiography,Radial Access Kits,TC010,1.0,1,609,0.5,5,0.2,CM_100031,FD_200031
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,Peripheral Intervention,Guide Wires,TC002,2.5,1,1994,0.9,3,0.3333,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,Peripheral Intervention,Introducer Sheaths,TC007,1.5,1,1994,0.8,3,0.3333,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,Peripheral Intervention,PTCA Balloon Catheters,TC003,1.0,1,1994,0.6,3,0.3333,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Coronary,Guiding Catheters,TC001,1.2,1,1247,0.95,7,0.1429,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Coronary,Guide Wires,TC002,2.0,1,1247,0.98,7,0.1429,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Coronary,PTCA Balloon Catheters,TC003,1.5,1,1247,0.85,7,0.1429,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Coronary,Drug-Eluting Stents,TC004,1.3,1,1247,0.7,7,0.1429,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Coronary,Inflation Devices,TC009,1.0,1,1247,0.9,7,0.1429,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Coronary,Hemostasis Valves,TC008,1.0,1,1247,0.8,7,0.1429,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Coronary,Radial Access Kits,TC010,1.0,1,1247,0.6,7,0.1429,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,Neurovascular Intervention,Microcatheters,TC006,2.0,1,458,0.95,2,0.5,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,Neurovascular Intervention,Guide Wires,TC002,2.0,1,458,0.9,2,0.5,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Complex,Guiding Catheters,TC001,1.5,1,1613,0.98,5,0.2,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Complex,Guide Wires,TC002,3.0,1,1613,0.99,5,0.2,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Complex,PTCA Balloon Catheters,TC003,2.0,1,1613,0.9,5,0.2,CM_100032,FD_200032
Northern Europe,GB,Northern Europe,GB,Northern Europe,100032,100032,University Hospital Cambridge,University Hospital,200032,FD University Hospital Cambridge,2024,PCI - Complex,Drug-Eluting Stents,TC004,2.0,1,1613,0.8,5,0.2,CM_100032,FD_200032
